

TradeStation Trades List

#,Type,Date/Time,Signal,Price,Roll Over Pips,Shares/Ctrts - Profit/Loss,Net Profit - Cum Net Profit,% Profit,Run-up/Drawdown,Efficiency,Total Eff.,Comm.,Slippage

,Sell,8/28/2024 08:30,LX1,$5989.00,,($47.50),$27949.05,,($96.25),41.05%,-40.00%,$0.35,$0.50
1368,Buy,8/27/2024 11:45,LE2,$5988.75,$0.00,1,($0.45),0.00%,$71.25,60.00%,,$0.35,$0.50
,Sell,8/28/2024 08:30,LX2,$5989.00,,$1.25,$27948.60,,($47.50),41.05%,1.05%,$0.35,$0.50
1369,Buy,8/27/2024 12:00,LE3,$5985.75,$0.00,2,$29.10,0.05%,$172.50,73.40%,,$0.70,$1.00
,Sell,8/28/2024 08:30,LX3,$5989.00,,$32.50,$27977.70,,($62.50),40.43%,13.83%,$0.70,$1.00
1370,Buy,8/29/2024 10:15,LE1,$5990.50,$0.00,1,$40.80,0.14%,$106.25,68.00%,,$0.35,$0.50
,Sell,8/29/2024 11:30,% Trailing Stop,$5999.00,,$42.50,$28018.50,,($50.00),59.20%,27.20%,$0.35,$0.50
1371,Buy,8/29/2024 10:30,LE2,$5991.25,$0.00,1,$37.05,0.13%,$102.50,65.60%,,$0.35,$0.50
,Sell,8/29/2024 11:30,% Trailing Stop,$5999.00,,$38.75,$28055.55,,($53.75),59.20%,24.80%,$0.35,$0.50
1372,Buy,8/29/2024 10:45,LE3,$5996.75,$0.00,2,$19.10,0.04%,$150.00,92.31%,,$0.70,$1.00
,Sell,8/29/2024 11:30,% Trailing Stop,$5999.00,,$22.50,$28074.65,,($12.50),21.54%,13.85%,$0.70,$1.00
1373,Buy,8/30/2024 10:00,LE1,$5992.00,$0.00,1,($61.70),-0.20%,$32.50,34.67%,,$0.35,$0.50
,Sell,8/30/2024 11:00,PosRiskLX,$5980.00,,($60.00),$28012.95,,($61.25),1.33%,-64.00%,$0.35,$0.50
1374,Buy,8/30/2024 10:15,LE2,$5993.25,$0.00,1,($67.95),-0.22%,$26.25,28.38%,,$0.35,$0.50
,Sell,8/30/2024 11:00,PosRiskLX,$5980.00,,($66.25),$27945.00,,($66.25),0.00%,-71.62%,$0.35,$0.50
1375,Buy,8/30/2024 10:30,LE3,$5992.50,$0.00,2,($128.40),-0.21%,$52.50,29.58%,,$0.70,$1.00
,Sell,8/30/2024 11:00,PosRiskLX,$5980.00,,($125.00),$27816.60,,($125.00),0.00%,-70.42%,$0.70,$1.00
1376,Buy,9/2/2024 09:45,LE1,$6009.50,$0.00,1,($59.20),-0.19%,$68.75,54.46%,,$0.35,$0.50
,Sell,9/2/2024 23:15,PosRiskLX,$5998.00,,($57.50),$27757.40,,($57.50),0.00%,-45.54%,$0.35,$0.50
1377,Buy,9/2/2024 10:00,LE2,$6012.75,$0.00,1,($75.45),-0.25%,$52.50,41.58%,,$0.35,$0.50
,Sell,9/2/2024 23:15,PosRiskLX,$5998.00,,($73.75),$27681.95,,($73.75),0.00%,-58.42%,$0.35,$0.50
1378,Buy,9/2/2024 10:15,LE3,$6010.00,$0.00,2,($123.40),-0.20%,$132.50,52.48%,,$0.70,$1.00
,Sell,9/2/2024 23:15,PosRiskLX,$5998.00,,($120.00),$27558.55,,($120.00),0.00%,-47.52%,$0.70,$1.00
1379,Buy,9/9/2024 12:30,LE1,$5830.75,$0.00,1,($55.45),-0.18%,$73.75,57.84%,,$0.35,$0.50
,Sell,9/9/2024 14:15,PosRiskLX,$5820.00,,($53.75),$27503.10,,($53.75),0.00%,-42.16%,$0.35,$0.50
1380,Buy,9/9/2024 12:45,LE2,$5837.50,$0.00,1,($89.20),-0.30%,$40.00,31.37%,,$0.35,$0.50
,Sell,9/9/2024 14:15,PosRiskLX,$5820.00,,($87.50),$27413.90,,($87.50),0.00%,-68.63%,$0.35,$0.50
1381,Buy,9/9/2024 13:00,LE3,$5842.00,$0.00,1,($111.70),-0.38%,$17.50,13.73%,,$0.35,$0.50
,Sell,9/9/2024 14:15,PosRiskLX,$5820.00,,($110.00),$27302.20,,($110.00),0.00%,-86.27%,$0.35,$0.50
1382,Buy,9/10/2024 09:45,LE1,$5851.00,$0.00,1,($122.95),-0.41%,$15.00,11.01%,,$0.35,$0.50
,Sell,9/10/2024 10:15,PosRiskLX,$5826.75,,($121.25),$27179.25,,($121.25),0.00%,-88.99%,$0.35,$0.50
1383,Buy,9/10/2024 10:00,LE2,$5852.50,$0.00,1,($130.45),-0.44%,$3.75,2.83%,,$0.35,$0.50
,Sell,9/10/2024 10:15,PosRiskLX,$5826.75,,($128.75),$27048.80,,($128.75),0.00%,-97.17%,$0.35,$0.50
1384,Buy,9/10/2024 10:15,LE3,$5846.25,$0.00,1,($99.20),-0.33%,$12.50,11.36%,,$0.35,$0.50
,Sell,9/10/2024 10:15,PosRiskLX,$5826.75,,($97.50),$26949.60,,($97.50),0.00%,-88.64%,$0.35,$0.50
1385,Buy,9/11/2024 09:45,LE1,$5853.25,$0.00,1,($204.20),-0.69%,$2.50,1.16%,,$0.35,$0.50
,Sell,9/11/2024 10:15,PosRiskLX,$5812.75,,($202.50),$26745.40,,($212.50),4.65%,-94.19%,$0.35,$0.50
1386,Buy,9/11/2024 10:00,LE2,$5827.25,$0.00,1,($74.20),-0.25%,$7.50,8.33%,,$0.35,$0.50
,Sell,9/11/2024 10:15,PosRiskLX,$5812.75,,($72.50),$26671.20,,($82.50),11.11%,-80.56%,$0.35,$0.50
1387,Buy,9/11/2024 10:15,LE3,$5812.75,$0.00,1,($1.70),0.00%,$0.00,100.00%,,$0.35,$0.50
,Sell,9/11/2024 10:15,PosRiskLX,$5812.75,,$0.00,$26669.50,,$0.00,100.00%,100.00%,$0.35,$0.50
1388,Buy,9/12/2024 09:45,LE1,$5915.25,$0.00,1,$325.80,1.11%,$393.75,77.78%,,$0.35,$0.50
,Sell,9/16/2024 04:00,LX1,$5980.75,,$327.50,$26995.30,,($112.50),86.91%,64.69%,$0.35,$0.50
1389,Buy,9/12/2024 10:00,LE2,$5912.00,$0.00,1,$342.05,1.16%,$410.00,80.99%,,$0.35,$0.50
,Sell,9/16/2024 04:00,LX2,$5980.75,,$343.75,$27337.35,,($96.25),86.91%,67.90%,$0.35,$0.50
1390,Buy,9/12/2024 10:15,LE3,$5903.25,$0.00,1,$385.80,1.31%,$453.75,94.78%,,$0.35,$0.50
,Sell,9/16/2024 04:00,LX3,$5980.75,,$387.50,$27723.15,,($25.00),86.16%,80.94%,$0.35,$0.50
1391,Buy,9/19/2024 09:45,LE1,$6069.50,$0.00,1,($31.70),-0.10%,$45.00,23.23%,,$0.35,$0.50
,Sell,9/19/2024 11:00,% Trailing Stop,$6063.50,,($30.00),$27691.45,,($148.75),61.29%,-15.48%,$0.35,$0.50
1392,Buy,9/19/2024 10:00,LE2,$6050.75,$0.00,1,$62.05,0.21%,$138.75,71.61%,,$0.35,$0.50
,Sell,9/19/2024 11:00,% Trailing Stop,$6063.50,,$63.75,$27753.50,,($55.00),61.29%,32.90%,$0.35,$0.50
1393,Buy,9/19/2024 10:15,LE3,$6054.75,$0.00,2,$84.10,0.14%,$237.50,91.35%,,$0.70,$1.00
,Sell,9/19/2024 11:00,% Trailing Stop,$6063.50,,$87.50,$27837.60,,($22.50),42.31%,33.65%,$0.70,$1.00
1394,Buy,9/20/2024 09:45,LE1,$6051.50,$0.00,1,($81.70),-0.26%,$35.00,30.43%,,$0.35,$0.50
,Sell,9/20/2024 11:00,PosRiskLX,$6035.50,,($80.00),$27755.90,,($80.00),0.00%,-69.57%,$0.35,$0.50
1395,Buy,9/20/2024 10:00,LE2,$6051.75,$0.00,1,($82.95),-0.27%,$13.75,14.47%,,$0.35,$0.50
,Sell,9/20/2024 11:00,PosRiskLX,$6035.50,,($81.25),$27672.95,,($81.25),0.00%,-85.53%,$0.35,$0.50
1396,Buy,9/20/2024 10:15,LE3,$6044.50,$0.00,2,($93.40),-0.15%,$65.00,41.94%,,$0.70,$1.00
,Sell,9/20/2024 11:00,PosRiskLX,$6035.50,,($90.00),$27579.55,,($90.00),0.00%,-58.06%,$0.70,$1.00
1397,Buy,9/24/2024 09:45,LE1,$6075.50,$0.00,1,($142.95),-0.46%,$3.75,2.59%,,$0.35,$0.50
,Sell,9/24/2024 10:15,PosRiskLX,$6047.25,,($141.25),$27436.60,,($141.25),0.00%,-97.41%,$0.35,$0.50
1398,Buy,9/24/2024 10:00,LE2,$6069.00,$0.00,1,($110.45),-0.36%,$13.75,11.22%,,$0.35,$0.50
,Sell,9/24/2024 10:15,PosRiskLX,$6047.25,,($108.75),$27326.15,,($108.75),0.00%,-88.78%,$0.35,$0.50
1399,Buy,9/24/2024 10:15,LE3,$6064.00,$0.00,2,($170.90),-0.28%,$17.50,9.46%,,$0.70,$1.00
,Sell,9/24/2024 10:15,PosRiskLX,$6047.25,,($167.50),$27155.25,,($167.50),0.00%,-90.54%,$0.70,$1.00
1400,Buy,9/25/2024 09:45,LE1,$6081.75,$0.00,1,($51.70),-0.16%,$47.50,48.72%,,$0.35,$0.50
,Sell,9/25/2024 13:00,PosRiskLX,$6071.75,,($50.00),$27103.55,,($50.00),0.00%,-51.28%,$0.35,$0.50
1401,Buy,9/25/2024 10:00,LE2,$6084.25,$0.00,1,($64.20),-0.21%,$35.00,35.90%,,$0.35,$0.50
,Sell,9/25/2024 13:00,PosRiskLX,$6071.75,,($62.50),$27039.35,,($62.50),0.00%,-64.10%,$0.35,$0.50
1402,Buy,9/25/2024 10:15,LE3,$6085.75,$0.00,2,($143.40),-0.23%,$55.00,28.21%,,$0.70,$1.00
,Sell,9/25/2024 13:00,PosRiskLX,$6071.75,,($140.00),$26895.95,,($140.00),0.00%,-71.79%,$0.70,$1.00
1403,Buy,9/26/2024 09:45,LE1,$6114.50,$0.00,1,($92.95),-0.30%,$18.75,17.05%,,$0.35,$0.50
,Sell,9/26/2024 10:30,PosRiskLX,$6096.25,,($91.25),$26803.00,,($91.25),0.00%,-82.95%,$0.35,$0.50
1404,Buy,9/26/2024 10:00,LE2,$6107.25,$0.00,1,($56.70),-0.18%,$28.75,34.33%,,$0.35,$0.50
,Sell,9/26/2024 10:30,PosRiskLX,$6096.25,,($55.00),$26746.30,,($55.00),0.00%,-65.67%,$0.35,$0.50
1405,Buy,9/26/2024 10:15,LE3,$6106.75,$0.00,2,($108.40),-0.17%,$62.50,37.31%,,$0.70,$1.00
,Sell,9/26/2024 10:30,PosRiskLX,$6096.25,,($105.00),$26637.90,,($105.00),0.00%,-62.69%,$0.70,$1.00
1406,Buy,10/11/2024 10:00,LE1,$6124.00,$0.00,1,$79.55,0.27%,$167.50,97.10%,,$0.35,$0.50
,Sell,10/11/2024 12:30,% Trailing Stop,$6140.25,,$81.25,$26717.45,,($5.00),50.00%,47.10%,$0.35,$0.50
1407,Buy,10/11/2024 10:15,LE2,$6129.25,$0.00,1,$53.30,0.18%,$141.25,83.09%,,$0.35,$0.50
,Sell,10/11/2024 12:30,% Trailing Stop,$6140.25,,$55.00,$26770.75,,($28.75),49.26%,32.35%,$0.35,$0.50
1408,Buy,10/11/2024 10:30,LE3,$6146.50,$0.00,1,($32.95),-0.10%,$55.00,63.77%,,$0.35,$0.50
,Sell,10/11/2024 12:30,% Trailing Stop,$6140.25,,($31.25),$26737.80,,($31.25),0.00%,-36.23%,$0.35,$0.50
1409,Buy,10/14/2024 09:45,LE1,$6168.00,$0.00,1,$97.05,0.32%,$208.75,92.27%,,$0.35,$0.50
,Sell,10/15/2024 10:45,% Trailing Stop,$6187.75,,$98.75,$26834.85,,($17.50),51.38%,43.65%,$0.35,$0.50
1410,Buy,10/14/2024 10:00,LE2,$6177.50,$0.00,1,$49.55,0.17%,$161.25,98.47%,,$0.35,$0.50
,Sell,10/15/2024 10:45,% Trailing Stop,$6187.75,,$51.25,$26884.40,,($2.50),32.82%,31.30%,$0.35,$0.50
1411,Buy,10/14/2024 10:15,LE3,$6189.75,$0.00,1,($11.70),-0.03%,$100.00,67.23%,,$0.35,$0.50
,Sell,10/15/2024 10:45,% Trailing Stop,$6187.75,,($10.00),$26872.70,,($48.75),26.05%,-6.72%,$0.35,$0.50
1412,Buy,10/17/2024 09:45,LE1,$6214.25,$0.00,1,($145.45),-0.46%,$10.00,5.93%,,$0.35,$0.50
,Sell,10/17/2024 10:30,PosRiskLX,$6185.50,,($143.75),$26727.25,,($158.75),8.89%,-85.19%,$0.35,$0.50
1413,Buy,10/17/2024 10:00,LE2,$6197.00,$0.00,1,($59.20),-0.19%,$33.75,31.76%,,$0.35,$0.50
,Sell,10/17/2024 10:30,PosRiskLX,$6185.50,,($57.50),$26668.05,,($72.50),14.12%,-54.12%,$0.35,$0.50
1414,Buy,10/17/2024 10:15,LE3,$6195.25,$0.00,1,($50.45),-0.16%,$12.50,16.39%,,$0.35,$0.50
,Sell,10/17/2024 10:30,PosRiskLX,$6185.50,,($48.75),$26617.60,,($63.75),19.67%,-63.93%,$0.35,$0.50
1415,Buy,10/18/2024 09:45,LE1,$6192.75,$0.00,1,($12.95),-0.04%,$70.00,48.28%,,$0.35,$0.50
,Sell,10/21/2024 06:00,LX1,$6190.50,,($11.25),$26604.65,,($75.00),43.97%,-7.76%,$0.35,$0.50
1416,Buy,10/18/2024 10:00,LE2,$6190.75,$0.00,1,($2.95),0.00%,$80.00,63.37%,,$0.35,$0.50
,Sell,10/21/2024 06:00,LX2,$6190.50,,($1.25),$26601.70,,($46.25),35.64%,-0.99%,$0.35,$0.50
1417,Buy,10/18/2024 10:15,LE3,$6184.75,$0.00,1,$27.05,0.09%,$110.00,90.72%,,$0.35,$0.50
,Sell,10/21/2024 06:00,LX3,$6190.50,,$28.75,$26628.75,,($11.25),32.99%,23.71%,$0.35,$0.50
1418,Buy,10/22/2024 14:15,LE1,$6190.00,$0.00,1,($91.70),-0.29%,$27.50,21.36%,,$0.35,$0.50
,Sell,10/23/2024 06:30,LX1,$6172.00,,($90.00),$26537.05,,($101.25),8.74%,-69.90%,$0.35,$0.50
1419,Buy,10/22/2024 14:30,LE2,$6185.50,$0.00,1,($69.20),-0.22%,$37.50,32.26%,,$0.35,$0.50
,Sell,10/23/2024 06:30,LX2,$6172.00,,($67.50),$26467.85,,($78.75),9.68%,-58.06%,$0.35,$0.50
1420,Buy,10/25/2024 10:15,LE1,$6180.25,$0.00,1,($45.45),-0.14%,$58.75,52.22%,,$0.35,$0.50
,Sell,10/25/2024 11:45,LX1,$6171.50,,($43.75),$26422.40,,($53.75),8.89%,-38.89%,$0.35,$0.50
1421,Buy,10/25/2024 10:30,LE2,$6184.75,$0.00,1,($67.95),-0.21%,$36.25,32.22%,,$0.35,$0.50
,Sell,10/25/2024 11:45,LX2,$6171.50,,($66.25),$26354.45,,($76.25),8.89%,-58.89%,$0.35,$0.50
1422,Buy,10/25/2024 10:45,LE3,$6189.25,$0.00,1,($90.45),-0.29%,$6.25,5.95%,,$0.35,$0.50
,Sell,10/25/2024 11:45,LX3,$6171.50,,($88.75),$26264.00,,($98.75),9.52%,-84.52%,$0.35,$0.50
1423,Buy,11/5/2024 10:00,LE1,$6059.25,$0.00,1,$1278.30,4.22%,$1295.00,99.33%,,$0.35,$0.50
,Sell,11/8/2024 13:00,LX1,$6315.25,,$1280.00,$27542.30,,($8.75),98.85%,98.18%,$0.35,$0.50
1424,Buy,11/5/2024 10:15,LE2,$6078.00,$0.00,1,$1184.55,3.90%,$1201.25,97.66%,,$0.35,$0.50
,Sell,11/8/2024 13:00,LX2,$6315.25,,$1186.25,$28726.85,,($28.75),98.78%,96.44%,$0.35,$0.50
1425,Buy,11/5/2024 10:30,LE3,$6077.25,$0.00,1,$1188.30,3.92%,$1205.00,98.27%,,$0.35,$0.50
,Sell,11/8/2024 13:00,LX3,$6315.25,,$1190.00,$29915.15,,($21.25),98.78%,97.04%,$0.35,$0.50
1426,Buy,11/12/2024 10:15,LE1,$6323.75,$0.00,1,($95.45),-0.30%,$5.00,5.06%,,$0.35,$0.50
,Sell,11/12/2024 11:15,PosRiskLX,$6305.00,,($93.75),$29819.70,,($93.75),0.00%,-94.94%,$0.35,$0.50
1427,Buy,11/12/2024 10:30,LE2,$6318.00,$0.00,1,($66.70),-0.21%,$2.50,3.70%,,$0.35,$0.50
,Sell,11/12/2024 11:15,PosRiskLX,$6305.00,,($65.00),$29753.00,,($65.00),0.00%,-96.30%,$0.35,$0.50
1428,Buy,11/12/2024 10:45,LE3,$6314.25,$0.00,2,($95.90),-0.15%,$42.50,31.48%,,$0.70,$1.00
,Sell,11/12/2024 11:15,PosRiskLX,$6305.00,,($92.50),$29657.10,,($92.50),0.00%,-68.52%,$0.70,$1.00
1429,Buy,11/13/2024 09:45,LE1,$6307.25,$0.00,1,($117.95),-0.37%,$18.75,13.89%,,$0.35,$0.50
,Sell,11/13/2024 10:15,PosRiskLX,$6284.00,,($116.25),$29539.15,,($116.25),0.00%,-86.11%,$0.35,$0.50
1430,Buy,11/13/2024 10:00,LE2,$6310.75,$0.00,1,($135.45),-0.42%,$1.25,0.93%,,$0.35,$0.50
,Sell,11/13/2024 10:15,PosRiskLX,$6284.00,,($133.75),$29403.70,,($133.75),0.00%,-99.07%,$0.35,$0.50
1431,Buy,11/13/2024 10:15,LE3,$6304.75,$0.00,2,($210.90),-0.33%,$2.50,1.19%,,$0.70,$1.00
,Sell,11/13/2024 10:15,PosRiskLX,$6284.00,,($207.50),$29192.80,,($207.50),0.00%,-98.81%,$0.70,$1.00
1432,Buy,11/14/2024 09:45,LE1,$6306.50,$0.00,1,($106.70),-0.33%,$26.25,20.00%,,$0.35,$0.50
,Sell,11/14/2024 10:30,PosRiskLX,$6285.50,,($105.00),$29086.10,,($105.00),0.00%,-80.00%,$0.35,$0.50
1433,Buy,11/14/2024 10:00,LE2,$6292.50,$0.00,1,($36.70),-0.11%,$52.50,60.00%,,$0.35,$0.50
,Sell,11/14/2024 10:30,PosRiskLX,$6285.50,,($35.00),$29049.40,,($35.00),0.00%,-40.00%,$0.35,$0.50
1434,Buy,11/14/2024 10:15,LE3,$6296.75,$0.00,2,($115.90),-0.18%,$20.00,15.09%,,$0.70,$1.00
,Sell,11/14/2024 10:30,PosRiskLX,$6285.50,,($112.50),$28933.50,,($112.50),0.00%,-84.91%,$0.70,$1.00
1435,Buy,11/22/2024 11:15,LE1,$6280.75,$0.00,1,($89.20),-0.28%,$6.25,5.62%,,$0.35,$0.50
,Sell,11/22/2024 12:00,LX1,$6263.25,,($87.50),$28844.30,,($105.00),15.73%,-78.65%,$0.35,$0.50
1436,Buy,11/22/2024 11:30,LE2,$6270.75,$0.00,1,($39.20),-0.12%,$7.50,12.00%,,$0.35,$0.50
,Sell,11/22/2024 12:00,LX2,$6263.25,,($37.50),$28805.10,,($55.00),28.00%,-60.00%,$0.35,$0.50
1437,Buy,11/22/2024 11:45,LE3,$6268.75,$0.00,2,($58.40),-0.09%,$35.00,35.90%,,$0.70,$1.00
,Sell,11/22/2024 12:00,LX3,$6263.25,,($55.00),$28746.70,,($62.50),7.69%,-56.41%,$0.70,$1.00
1438,Buy,11/25/2024 09:45,LE1,$6318.00,$0.00,1,($102.95),-0.32%,$66.25,39.55%,,$0.35,$0.50
,Sell,11/25/2024 10:15,PosRiskLX,$6297.75,,($101.25),$28643.75,,($101.25),0.00%,-60.45%,$0.35,$0.50
1439,Buy,11/25/2024 10:00,LE2,$6327.50,$0.00,1,($150.45),-0.47%,$15.00,9.16%,,$0.35,$0.50
,Sell,11/25/2024 10:15,PosRiskLX,$6297.75,,($148.75),$28493.30,,($148.75),0.00%,-90.84%,$0.35,$0.50
1440,Buy,11/25/2024 10:15,LE3,$6314.75,$0.00,2,($173.40),-0.27%,$7.50,4.23%,,$0.70,$1.00
,Sell,11/25/2024 10:15,PosRiskLX,$6297.75,,($170.00),$28319.90,,($170.00),0.00%,-95.77%,$0.70,$1.00
1441,Buy,11/26/2024 09:45,LE1,$6309.75,$0.00,1,$44.55,0.15%,$142.50,79.17%,,$0.35,$0.50
,Sell,11/27/2024 03:45,% Trailing Stop,$6319.00,,$46.25,$28364.45,,($37.50),46.53%,25.69%,$0.35,$0.50
1442,Buy,11/26/2024 10:00,LE2,$6309.75,$0.00,1,$44.55,0.15%,$142.50,79.17%,,$0.35,$0.50
,Sell,11/27/2024 03:45,% Trailing Stop,$6319.00,,$46.25,$28409.00,,($37.50),46.53%,25.69%,$0.35,$0.50
1443,Buy,11/26/2024 10:15,LE3,$6312.25,$0.00,2,$64.10,0.11%,$260.00,72.22%,,$0.70,$1.00
,Sell,11/27/2024 03:45,% Trailing Stop,$6319.00,,$67.50,$28473.10,,($100.00),46.53%,18.75%,$0.70,$1.00
1444,Buy,11/29/2024 09:45,LE1,$6312.50,$0.00,1,$83.30,0.27%,$193.75,94.51%,,$0.35,$0.50
,Sell,12/2/2024 01:15,% Trailing Stop,$6329.50,,$85.00,$28556.40,,($11.25),46.95%,41.46%,$0.35,$0.50
1445,Buy,11/29/2024 10:00,LE2,$6320.00,$0.00,1,$45.80,0.15%,$156.25,92.59%,,$0.35,$0.50
,Sell,12/2/2024 01:15,% Trailing Stop,$6329.50,,$47.50,$28602.20,,($12.50),35.56%,28.15%,$0.35,$0.50
1446,Buy,11/29/2024 10:15,LE3,$6324.25,$0.00,2,$49.10,0.08%,$270.00,99.08%,,$0.70,$1.00
,Sell,12/2/2024 01:15,% Trailing Stop,$6329.50,,$52.50,$28651.30,,($2.50),20.18%,19.27%,$0.70,$1.00
1447,Buy,12/3/2024 09:45,LE1,$6349.75,$0.00,1,($5.45),-0.01%,$17.50,35.00%,,$0.35,$0.50
,Sell,12/3/2024 10:15,LX1,$6349.00,,($3.75),$28645.85,,($32.50),57.50%,-7.50%,$0.35,$0.50
1448,Buy,12/3/2024 10:00,LE2,$6344.50,$0.00,1,$20.80,0.07%,$32.50,89.66%,,$0.35,$0.50
,Sell,12/3/2024 10:15,LX2,$6349.00,,$22.50,$28666.65,,($3.75),72.41%,62.07%,$0.35,$0.50
1449,Buy,12/4/2024 09:45,LE1,$6371.00,$0.00,1,$30.80,0.10%,$45.00,55.38%,,$0.35,$0.50
,Sell,12/4/2024 13:30,LX1,$6377.50,,$32.50,$28697.45,,($36.25),84.62%,40.00%,$0.35,$0.50
1450,Buy,12/4/2024 10:00,LE2,$6372.00,$0.00,1,$25.80,0.09%,$40.00,49.23%,,$0.35,$0.50
,Sell,12/4/2024 13:30,LX2,$6377.50,,$27.50,$28723.25,,($41.25),84.62%,33.85%,$0.35,$0.50
1451,Buy,12/4/2024 10:15,LE3,$6373.50,$0.00,2,$36.60,0.06%,$65.00,40.00%,,$0.70,$1.00
,Sell,12/4/2024 13:30,LX3,$6377.50,,$40.00,$28759.85,,($97.50),84.62%,24.62%,$0.70,$1.00
1452,Buy,12/6/2024 09:45,LE1,$6385.75,$0.00,1,($5.45),-0.01%,$92.50,94.87%,,$0.35,$0.50
,Sell,12/6/2024 12:15,PosRiskLX,$6385.00,,($3.75),$28754.40,,($5.00),1.28%,-3.85%,$0.35,$0.50
1453,Buy,12/6/2024 10:00,LE2,$6393.25,$0.00,2,($85.90),-0.13%,$110.00,57.14%,,$0.70,$1.00
,Sell,12/6/2024 12:15,PosRiskLX,$6385.00,,($82.50),$28668.50,,($82.50),0.00%,-42.86%,$0.70,$1.00
1454,Buy,12/6/2024 10:15,LE3,$6401.75,$0.00,2,($170.90),-0.26%,$10.00,5.63%,,$0.70,$1.00
,Sell,12/6/2024 12:15,PosRiskLX,$6385.00,,($167.50),$28497.60,,($167.50),0.00%,-94.37%,$0.70,$1.00
1455,Buy,12/12/2024 11:15,LE1,$6375.25,$0.00,1,($7.95),-0.02%,$18.75,26.32%,,$0.35,$0.50
,Sell,12/12/2024 12:30,LX1,$6374.00,,($6.25),$28489.65,,($52.50),64.91%,-8.77%,$0.35,$0.50
1456,Buy,12/12/2024 11:30,LE2,$6376.00,$0.00,1,($11.70),-0.03%,$13.75,19.64%,,$0.35,$0.50
,Sell,12/12/2024 12:30,LX2,$6374.00,,($10.00),$28477.95,,($56.25),66.07%,-14.29%,$0.35,$0.50
1457,Buy,12/12/2024 11:45,LE3,$6376.25,$0.00,2,($25.90),-0.04%,$5.00,4.17%,,$0.70,$1.00
,Sell,12/12/2024 12:30,LX3,$6374.00,,($22.50),$28452.05,,($115.00),77.08%,-18.75%,$0.70,$1.00
1458,Buy,12/13/2024 09:45,LE1,$6368.50,$0.00,1,($64.20),-0.20%,$37.50,36.59%,,$0.35,$0.50
,Sell,12/13/2024 10:30,PosRiskLX,$6356.00,,($62.50),$28387.85,,($65.00),2.44%,-60.98%,$0.35,$0.50
1459,Buy,12/13/2024 10:00,LE2,$6373.00,$0.00,1,($86.70),-0.27%,$15.00,14.63%,,$0.35,$0.50
,Sell,12/13/2024 10:30,PosRiskLX,$6356.00,,($85.00),$28301.15,,($87.50),2.44%,-82.93%,$0.35,$0.50
1460,Buy,12/13/2024 10:15,LE3,$6366.50,$0.00,2,($108.40),-0.16%,$5.00,4.35%,,$0.70,$1.00
,Sell,12/13/2024 10:30,PosRiskLX,$6356.00,,($105.00),$28192.75,,($110.00),4.35%,-91.30%,$0.70,$1.00
1461,Buy,12/24/2024 09:45,LE1,$6269.50,$0.00,1,$102.05,0.33%,$283.75,89.72%,,$0.35,$0.50
,Sell,12/26/2024 05:15,% Trailing Stop,$6290.25,,$103.75,$28294.80,,($32.50),43.08%,32.81%,$0.35,$0.50
1462,Buy,12/24/2024 10:00,LE2,$6276.00,$0.00,1,$69.55,0.23%,$251.25,95.26%,,$0.35,$0.50
,Sell,12/26/2024 05:15,% Trailing Stop,$6290.25,,$71.25,$28364.35,,($12.50),31.75%,27.01%,$0.35,$0.50
1463,Buy,12/24/2024 10:15,LE3,$6280.00,$0.00,1,$49.55,0.16%,$231.25,99.46%,,$0.35,$0.50
,Sell,12/26/2024 05:15,% Trailing Stop,$6290.25,,$51.25,$28413.90,,($1.25),22.58%,22.04%,$0.35,$0.50
1464,Buy,1/3/2025 12:00,LE1,$6198.25,$0.00,1,$18.30,0.06%,$97.50,71.56%,,$0.35,$0.50
,Sell,1/3/2025 16:00,% Trailing Stop,$6202.25,,$20.00,$28432.20,,($38.75),43.12%,14.68%,$0.35,$0.50
1465,Buy,1/3/2025 12:15,LE2,$6195.75,$0.00,1,$30.80,0.10%,$110.00,80.73%,,$0.35,$0.50
,Sell,1/3/2025 16:00,% Trailing Stop,$6202.25,,$32.50,$28463.00,,($26.25),43.12%,23.85%,$0.35,$0.50
1466,Buy,1/3/2025 12:30,LE3,$6195.00,$0.00,2,$69.10,0.12%,$227.50,83.49%,,$0.70,$1.00
,Sell,1/3/2025 16:00,% Trailing Stop,$6202.25,,$72.50,$28532.10,,($45.00),43.12%,26.61%,$0.70,$1.00
1467,Buy,1/6/2025 09:45,LE1,$6253.75,$0.00,1,$88.30,0.29%,$177.50,89.87%,,$0.35,$0.50
,Sell,1/6/2025 12:45,% Trailing Stop,$6271.75,,$90.00,$28620.40,,($20.00),55.70%,45.57%,$0.35,$0.50
1468,Buy,1/6/2025 10:00,LE2,$6263.25,$0.00,1,$40.80,0.14%,$130.00,100.00%,,$0.35,$0.50
,Sell,1/6/2025 12:45,% Trailing Stop,$6271.75,,$42.50,$28661.20,,$0.00,32.69%,32.69%,$0.35,$0.50
1469,Buy,1/6/2025 10:15,LE3,$6270.25,$0.00,2,$11.60,0.02%,$190.00,89.41%,,$0.70,$1.00
,Sell,1/6/2025 12:45,% Trailing Stop,$6271.75,,$15.00,$28672.80,,($22.50),17.65%,7.06%,$0.70,$1.00
1470,Buy,1/7/2025 09:45,LE1,$6263.00,$0.00,1,($140.45),-0.44%,$17.50,11.20%,,$0.35,$0.50
