

TradeStation Trades List

#,Type,Date/Time,Signal,Price,Roll Over Pips,Shares/Ctrts - Profit/Loss,Net Profit - Cum Net Profit,% Profit,Run-up/Drawdown,Efficiency,Total Eff.,Comm.,Slippage

498,Sell Short,4/26/2022 13:00,BO_Short,$16001.75,$0.00,2,($378.40),-0.59%,$22.00,4.14%,,$0.70,$1.00
,Buy to Cover,4/26/2022 15:00,PosRiskSX,$16095.50,,($375.00),$18158.80,,($509.00),25.24%,-70.62%,$0.70,$1.00
499,Sell Short,4/26/2022 16:00,BO_Short,$15908.50,$0.00,2,$587.60,0.93%,$826.00,92.70%,,$0.70,$1.00
,Buy to Cover,4/26/2022 19:00,% Trailing Stop,$15760.75,,$591.00,$18746.40,,($65.00),73.63%,66.33%,$0.70,$1.00
500,Sell Short,4/29/2022 15:00,BO_Short,$15953.25,$0.00,2,$708.60,1.12%,$890.00,92.13%,,$0.70,$1.00
,Buy to Cover,4/29/2022 16:00,% Trailing Stop,$15775.25,,$712.00,$19455.00,,($76.00),81.57%,73.71%,$0.70,$1.00
501,Sell Short,5/2/2022 09:00,BO_Short,$15683.00,$0.00,2,($585.40),-0.93%,$166.00,17.95%,,$0.70,$1.00
,Buy to Cover,5/2/2022 11:00,Trail_SX,$15828.50,,($582.00),$18869.60,,($759.00),19.14%,-62.92%,$0.70,$1.00
502,Sell Short,5/4/2022 11:00,BO_Short,$15917.25,$0.00,2,$109.60,0.18%,$545.00,93.32%,,$0.70,$1.00
,Buy to Cover,5/4/2022 13:00,Trail_SX,$15889.00,,$113.00,$18979.20,,($39.00),26.03%,19.35%,$0.70,$1.00
503,Sell Short,5/5/2022 13:00,BO_Short,$15740.25,$0.00,2,($73.40),-0.11%,$549.00,52.44%,,$0.70,$1.00
,Buy to Cover,5/5/2022 16:00,Trail_SX,$15757.75,,($70.00),$18905.80,,($498.00),40.88%,-6.69%,$0.70,$1.00
504,Sell Short,5/6/2022 11:00,BO_Short,$15450.25,$0.00,2,($646.40),-1.04%,$36.00,2.33%,,$0.70,$1.00
,Buy to Cover,5/6/2022 13:00,PosRiskSX,$15611.00,,($643.00),$18259.40,,($1512.00),56.14%,-41.54%,$0.70,$1.00
505,Sell Short,5/9/2022 05:00,BO_Short,$15435.00,$0.00,2,$614.60,1.00%,$618.00,95.81%,,$0.70,$1.00
,Buy to Cover,5/9/2022 07:00,% Trailing Stop,$15280.50,,$618.00,$18874.00,,($27.00),100.00%,95.81%,$0.70,$1.00
506,Sell Short,5/9/2022 09:00,BO_Short,$15311.50,$0.00,2,$553.60,0.91%,$557.00,49.34%,,$0.70,$1.00
,Buy to Cover,5/9/2022 11:00,% Trailing Stop,$15172.25,,$557.00,$19427.60,,($572.00),100.00%,49.34%,$0.70,$1.00
507,Sell Short,5/9/2022 13:00,BO_Short,$15224.00,$0.00,2,$615.60,1.02%,$619.00,62.27%,,$0.70,$1.00
,Buy to Cover,5/9/2022 15:00,% Trailing Stop,$15069.25,,$619.00,$20043.20,,($375.00),100.00%,62.27%,$0.70,$1.00
508,Sell Short,5/9/2022 16:00,BO_Short,$15096.25,$0.00,2,($194.40),-0.32%,$382.00,63.99%,,$0.70,$1.00
,Buy to Cover,5/9/2022 23:00,Trail_SX,$15144.00,,($191.00),$19848.80,,($215.00),4.02%,-31.99%,$0.70,$1.00
509,Sell Short,5/11/2022 15:00,BO_Short,$14907.25,$0.00,2,$518.60,0.88%,$522.00,45.08%,,$0.70,$1.00
,Buy to Cover,5/12/2022 03:00,% Trailing Stop,$14776.75,,$522.00,$20367.40,,($636.00),100.00%,45.08%,$0.70,$1.00
510,Sell Short,5/12/2022 07:00,BO_Short,$14733.75,$0.00,2,($262.40),-0.44%,$568.00,63.04%,,$0.70,$1.00
,Buy to Cover,5/12/2022 09:00,Trail_SX,$14798.50,,($259.00),$20105.00,,($333.00),8.21%,-28.75%,$0.70,$1.00
511,Sell Short,5/12/2022 15:00,BO_Short,$14639.25,$0.00,2,($834.40),-1.42%,$204.00,19.07%,,$0.70,$1.00
,Buy to Cover,5/12/2022 16:00,BO_SX,$14847.00,,($831.00),$19270.60,,($866.00),3.27%,-77.66%,$0.70,$1.00
512,Sell Short,5/18/2022 13:00,BO_Short,$15018.00,$0.00,2,$513.60,0.86%,$647.00,91.00%,,$0.70,$1.00
,Buy to Cover,5/18/2022 15:00,% Trailing Stop,$14888.75,,$517.00,$19784.20,,($64.00),81.72%,72.71%,$0.70,$1.00
513,Sell Short,5/18/2022 16:00,BO_Short,$14840.00,$0.00,2,$126.60,0.22%,$539.00,92.45%,,$0.70,$1.00
,Buy to Cover,5/18/2022 23:00,Trail_SX,$14807.50,,$130.00,$19910.80,,($44.00),29.85%,22.30%,$0.70,$1.00
514,Sell Short,5/19/2022 05:00,BO_Short,$14712.75,$0.00,2,$34.60,0.06%,$438.00,93.19%,,$0.70,$1.00
,Buy to Cover,5/19/2022 07:00,Trail_SX,$14703.25,,$38.00,$19945.40,,($32.00),14.89%,8.09%,$0.70,$1.00
515,Sell Short,5/24/2022 11:00,BO_Short,$14577.75,$0.00,2,($113.40),-0.19%,$410.00,63.57%,,$0.70,$1.00
,Buy to Cover,5/24/2022 13:00,Trail_SX,$14605.25,,($110.00),$19832.00,,($235.00),19.38%,-17.05%,$0.70,$1.00
516,Buy,5/29/2022 23:00,BO_Long,$15650.50,$0.00,2,($503.40),-0.80%,$524.00,51.17%,,$0.70,$1.00
,Sell,5/31/2022 05:00,PosRiskLX,$15525.50,,($500.00),$19328.60,,($500.00),0.00%,-48.83%,$0.70,$1.00
517,Buy,6/2/2022 15:00,BO_Long,$15730.50,$0.00,2,($503.40),-0.79%,$454.00,47.59%,,$0.70,$1.00
,Sell,6/3/2022 09:00,PosRiskLX,$15605.50,,($500.00),$18825.20,,($500.00),0.00%,-52.41%,$0.70,$1.00
518,Buy,6/8/2022 11:00,BO_Long,$15658.75,$0.00,2,($503.40),-0.80%,$59.00,10.55%,,$0.70,$1.00
,Sell,6/8/2022 13:00,PosRiskLX,$15533.75,,($500.00),$18321.80,,($500.00),0.00%,-89.45%,$0.70,$1.00
519,Sell Short,6/9/2022 13:00,BO_Short,$15468.50,$0.00,2,$870.60,1.41%,$1270.00,90.07%,,$0.70,$1.00
,Buy to Cover,6/9/2022 19:00,% Trailing Stop,$15250.00,,$874.00,$19192.40,,($140.00),71.91%,61.99%,$0.70,$1.00
520,Sell Short,6/10/2022 05:00,BO_Short,$15159.75,$0.00,2,($267.40),-0.44%,$28.00,9.59%,,$0.70,$1.00
,Buy to Cover,6/10/2022 09:00,Trail_SX,$15225.75,,($264.00),$18925.00,,($264.00),0.00%,-90.41%,$0.70,$1.00
521,Sell Short,6/10/2022 13:00,BO_Short,$14756.50,$0.00,2,($263.40),-0.44%,$119.00,26.56%,,$0.70,$1.00
,Buy to Cover,6/10/2022 15:00,Trail_SX,$14821.50,,($260.00),$18661.60,,($329.00),15.40%,-58.04%,$0.70,$1.00
522,Sell Short,6/10/2022 16:00,BO_Short,$14730.50,$0.00,2,$860.60,1.47%,$1080.00,88.02%,,$0.70,$1.00
,Buy to Cover,6/12/2022 23:00,% Trailing Stop,$14514.50,,$864.00,$19522.20,,($147.00),82.40%,70.42%,$0.70,$1.00
523,Sell Short,6/13/2022 03:00,BO_Short,$14480.75,$0.00,2,$503.60,0.88%,$507.00,83.39%,,$0.70,$1.00
,Buy to Cover,6/13/2022 05:00,% Trailing Stop,$14354.00,,$507.00,$20025.80,,($101.00),100.00%,83.39%,$0.70,$1.00
524,Sell Short,6/13/2022 07:00,BO_Short,$14380.50,$0.00,2,($287.40),-0.49%,$114.00,28.64%,,$0.70,$1.00
,Buy to Cover,6/13/2022 09:00,Trail_SX,$14451.50,,($284.00),$19738.40,,($284.00),0.00%,-71.36%,$0.70,$1.00
525,Sell Short,6/13/2022 13:00,BO_Short,$14303.75,$0.00,2,$489.60,0.86%,$493.00,50.67%,,$0.70,$1.00
,Buy to Cover,6/13/2022 15:00,% Trailing Stop,$14180.50,,$493.00,$20228.00,,($480.00),100.00%,50.67%,$0.70,$1.00
526,Sell Short,6/13/2022 16:00,BO_Short,$14191.25,$0.00,2,($368.40),-0.64%,$91.00,19.96%,,$0.70,$1.00
,Buy to Cover,6/13/2022 21:00,Trail_SX,$14282.50,,($365.00),$19859.60,,($365.00),0.00%,-80.04%,$0.70,$1.00
527,Sell Short,6/16/2022 07:00,BO_Short,$14189.50,$0.00,2,($277.40),-0.48%,$285.00,50.98%,,$0.70,$1.00
,Buy to Cover,6/16/2022 09:00,Trail_SX,$14258.00,,($274.00),$19582.20,,($274.00),0.00%,-49.02%,$0.70,$1.00
528,Sell Short,6/16/2022 11:00,BO_Short,$14132.50,$0.00,2,$631.60,1.12%,$635.00,99.69%,,$0.70,$1.00
,Buy to Cover,6/16/2022 15:00,% Trailing Stop,$13973.75,,$635.00,$20213.80,,($2.00),100.00%,99.69%,$0.70,$1.00
529,Sell Short,6/22/2022 05:00,BO_Short,$14206.75,$0.00,2,($201.40),-0.35%,$84.00,29.79%,,$0.70,$1.00
,Buy to Cover,6/22/2022 07:00,Trail_SX,$14256.25,,($198.00),$20012.40,,($198.00),0.00%,-70.21%,$0.70,$1.00
530,Buy,6/23/2022 09:00,BO_Long,$14544.25,$0.00,2,($503.40),-0.86%,$259.00,32.25%,,$0.70,$1.00
,Sell,6/23/2022 13:00,PosRiskLX,$14419.25,,($500.00),$19509.00,,($544.00),5.48%,-62.27%,$0.70,$1.00
531,Buy,6/23/2022 16:00,BO_Long,$14598.75,$0.00,2,$1113.60,1.91%,$1397.00,86.93%,,$0.70,$1.00
,Sell,6/24/2022 13:00,% Trailing Stop,$14878.00,,$1117.00,$20622.60,,($210.00),82.58%,69.51%,$0.70,$1.00
532,Buy,6/24/2022 16:00,BO_Long,$15012.75,$0.00,2,($503.40),-0.83%,$461.00,47.97%,,$0.70,$1.00
,Sell,6/27/2022 09:00,PosRiskLX,$14887.75,,($500.00),$20119.20,,($500.00),0.00%,-52.03%,$0.70,$1.00
533,Sell Short,7/5/2022 11:00,BO_Short,$14313.25,$0.00,2,($497.40),-0.86%,$171.00,20.93%,,$0.70,$1.00
,Buy to Cover,7/5/2022 13:00,Trail_SX,$14436.75,,($494.00),$19621.80,,($646.00),18.60%,-60.47%,$0.70,$1.00
534,Buy,7/8/2022 13:00,BO_Long,$15053.75,$0.00,2,($503.40),-0.83%,$5.00,0.83%,,$0.70,$1.00
,Sell,7/10/2022 21:00,PosRiskLX,$14928.75,,($500.00),$19118.40,,($598.00),16.25%,-82.92%,$0.70,$1.00
535,Buy,7/19/2022 23:00,BO_Long,$15203.50,$0.00,2,$569.60,0.94%,$717.00,63.68%,,$0.70,$1.00
,Sell,7/20/2022 13:00,% Trailing Stop,$15346.75,,$573.00,$19688.00,,($409.00),87.21%,50.89%,$0.70,$1.00
536,Buy,7/21/2022 11:00,BO_Long,$15363.75,$0.00,2,$498.60,0.82%,$628.00,55.67%,,$0.70,$1.00
,Sell,7/21/2022 16:00,% Trailing Stop,$15489.25,,$502.00,$20186.60,,($500.00),88.83%,44.50%,$0.70,$1.00
537,Buy,7/27/2022 13:00,BO_Long,$15304.25,$0.00,2,$799.60,1.31%,$803.00,84.97%,,$0.70,$1.00
,Sell,7/27/2022 15:00,% Trailing Stop,$15505.00,,$803.00,$20986.20,,($142.00),100.00%,84.97%,$0.70,$1.00
538,Buy,7/27/2022 16:00,BO_Long,$15480.50,$0.00,2,($503.40),-0.81%,$7.00,1.38%,,$0.70,$1.00
,Sell,7/28/2022 05:00,PosRiskLX,$15355.50,,($500.00),$20482.80,,($500.00),0.00%,-98.62%,$0.70,$1.00
539,Buy,7/28/2022 13:00,BO_Long,$15529.75,$0.00,2,$903.60,1.46%,$1134.00,87.37%,,$0.70,$1.00
,Sell,7/28/2022 19:00,% Trailing Stop,$15756.50,,$907.00,$21386.40,,($164.00),82.51%,69.88%,$0.70,$1.00
540,Buy,7/29/2022 15:00,BO_Long,$15791.00,$0.00,2,$580.60,0.92%,$731.00,71.04%,,$0.70,$1.00
,Sell,8/1/2022 13:00,% Trailing Stop,$15937.00,,$584.00,$21967.00,,($298.00),85.71%,56.75%,$0.70,$1.00
541,Buy,8/3/2022 11:00,BO_Long,$15980.50,$0.00,2,$620.60,0.98%,$781.00,78.18%,,$0.70,$1.00
,Sell,8/3/2022 16:00,% Trailing Stop,$16136.50,,$624.00,$22587.60,,($218.00),84.28%,62.46%,$0.70,$1.00
542,Buy,8/4/2022 07:00,BO_Long,$16161.25,$0.00,2,($503.40),-0.77%,$356.00,41.59%,,$0.70,$1.00
,Sell,8/5/2022 09:00,PosRiskLX,$16036.25,,($500.00),$22084.20,,($500.00),0.00%,-58.41%,$0.70,$1.00
543,Buy,8/8/2022 11:00,BO_Long,$16257.25,$0.00,2,($562.40),-0.86%,$110.00,12.35%,,$0.70,$1.00
,Sell,8/8/2022 13:00,PosRiskLX,$16117.50,,($559.00),$21521.80,,($781.00),24.92%,-62.74%,$0.70,$1.00
544,Buy,8/10/2022 16:00,BO_Long,$16259.00,$0.00,2,$578.60,0.89%,$582.00,85.97%,,$0.70,$1.00
,Sell,8/11/2022 11:00,% Trailing Stop,$16404.50,,$582.00,$22100.40,,($95.00),100.00%,85.97%,$0.70,$1.00
545,Buy,8/12/2022 16:00,BO_Long,$16444.75,$0.00,2,$511.60,0.78%,$515.00,60.59%,,$0.70,$1.00
,Sell,8/16/2022 15:00,% Trailing Stop,$16573.50,,$515.00,$22612.00,,($335.00),100.00%,60.59%,$0.70,$1.00
546,Sell Short,8/23/2022 19:00,BO_Short,$15755.75,$0.00,2,($54.40),-0.08%,$202.00,72.14%,,$0.70,$1.00
,Buy to Cover,8/23/2022 21:00,Trail_SX,$15768.50,,($51.00),$22557.60,,($78.00),9.64%,-18.21%,$0.70,$1.00
547,Sell Short,8/23/2022 23:00,BO_Short,$15719.75,$0.00,2,($145.40),-0.23%,$92.00,39.32%,,$0.70,$1.00
,Buy to Cover,8/24/2022 03:00,Trail_SX,$15755.25,,($142.00),$22412.20,,($142.00),0.00%,-60.68%,$0.70,$1.00
548,Sell Short,8/26/2022 13:00,BO_Short,$15679.00,$0.00,2,$1320.60,2.11%,$1649.00,98.62%,,$0.70,$1.00
,Buy to Cover,8/28/2022 23:00,Trail_SX,$15348.00,,$1324.00,$23732.80,,($23.00),80.56%,79.19%,$0.70,$1.00
549,Sell Short,8/30/2022 13:00,BO_Short,$15210.00,$0.00,2,($10.40),-0.01%,$389.00,65.60%,,$0.70,$1.00
,Buy to Cover,8/30/2022 15:00,Trail_SX,$15211.75,,($7.00),$23722.40,,($204.00),33.22%,-1.18%,$0.70,$1.00
550,Sell Short,8/31/2022 16:00,BO_Short,$15147.25,$0.00,2,$502.60,0.84%,$518.00,81.70%,,$0.70,$1.00
,Buy to Cover,8/31/2022 21:00,% Trailing Stop,$15020.75,,$506.00,$24225.00,,($116.00),98.11%,79.81%,$0.70,$1.00
551,Sell Short,8/31/2022 23:00,BO_Short,$15039.25,$0.00,2,($86.40),-0.14%,$244.00,74.62%,,$0.70,$1.00
,Buy to Cover,9/1/2022 07:00,Trail_SX,$15060.00,,($83.00),$24138.60,,($83.00),0.00%,-25.38%,$0.70,$1.00
552,Sell Short,9/1/2022 13:00,BO_Short,$14908.25,$0.00,2,($272.40),-0.45%,$99.00,22.71%,,$0.70,$1.00
,Buy to Cover,9/1/2022 15:00,Trail_SX,$14975.50,,($269.00),$23866.20,,($337.00),15.60%,-61.70%,$0.70,$1.00
553,Sell Short,9/5/2022 09:00,BO_Short,$14936.75,$0.00,2,($243.40),-0.40%,$71.00,19.67%,,$0.70,$1.00
,Buy to Cover,9/5/2022 11:00,BO_SX,$14996.75,,($240.00),$23622.80,,($290.00),13.85%,-66.48%,$0.70,$1.00
554,Sell Short,9/6/2022 11:00,BO_Short,$14910.75,$0.00,2,($305.40),-0.51%,$462.00,54.04%,,$0.70,$1.00
,Buy to Cover,9/6/2022 13:00,Trail_SX,$14986.25,,($302.00),$23317.40,,($393.00),10.64%,-35.32%,$0.70,$1.00
555,Sell Short,9/6/2022 15:00,BO_Short,$14872.75,$0.00,2,($17.40),-0.02%,$341.00,58.69%,,$0.70,$1.00
,Buy to Cover,9/7/2022 03:00,Trail_SX,$14876.25,,($14.00),$23300.00,,($240.00),38.90%,-2.41%,$0.70,$1.00
556,Buy,9/12/2022 05:00,BO_Long,$15516.25,$0.00,2,$528.60,0.86%,$666.00,81.82%,,$0.70,$1.00
,Sell,9/13/2022 05:00,% Trailing Stop,$15649.25,,$532.00,$23828.60,,($148.00),83.54%,65.36%,$0.70,$1.00
557,Buy,9/13/2022 09:00,BO_Long,$15705.50,$0.00,2,($2109.40),-3.35%,$245.00,10.37%,,$0.70,$1.00
,Sell,9/13/2022 11:00,BO_LX,$15179.00,,($2106.00),$21719.20,,($2118.00),0.51%,-89.12%,$0.70,$1.00
558,Sell Short,9/21/2022 16:00,BO_Short,$14493.75,$0.00,2,$486.60,0.85%,$490.00,95.33%,,$0.70,$1.00
,Buy to Cover,9/21/2022 21:00,% Trailing Stop,$14371.25,,$490.00,$22205.80,,($24.00),100.00%,95.33%,$0.70,$1.00
559,Sell Short,9/21/2022 23:00,BO_Short,$14389.50,$0.00,2,($275.40),-0.47%,$31.00,10.23%,,$0.70,$1.00
,Buy to Cover,9/22/2022 03:00,Trail_SX,$14457.50,,($272.00),$21930.40,,($272.00),0.00%,-89.77%,$0.70,$1.00
560,Sell Short,9/22/2022 11:00,BO_Short,$14382.25,$0.00,2,($36.40),-0.06%,$328.00,62.48%,,$0.70,$1.00
,Buy to Cover,9/22/2022 13:00,Trail_SX,$14390.50,,($33.00),$21894.00,,($197.00),31.24%,-6.29%,$0.70,$1.00
561,Sell Short,9/22/2022 16:00,BO_Short,$14353.25,$0.00,2,$675.60,1.18%,$739.00,83.31%,,$0.70,$1.00
,Buy to Cover,9/23/2022 09:00,% Trailing Stop,$14183.50,,$679.00,$22569.60,,($148.00),93.24%,76.55%,$0.70,$1.00
562,Sell Short,9/23/2022 11:00,BO_Short,$14144.00,$0.00,2,($82.40),-0.14%,$500.00,63.21%,,$0.70,$1.00
,Buy to Cover,9/23/2022 16:00,Trail_SX,$14163.75,,($79.00),$22487.20,,($291.00),26.80%,-9.99%,$0.70,$1.00
563,Sell Short,9/26/2022 01:00,BO_Short,$14111.25,$0.00,2,($159.40),-0.28%,$258.00,62.32%,,$0.70,$1.00
,Buy to Cover,9/26/2022 03:00,Trail_SX,$14150.25,,($156.00),$22327.80,,($156.00),0.00%,-37.68%,$0.70,$1.00
564,Sell Short,9/27/2022 15:00,BO_Short,$14062.50,$0.00,2,($328.40),-0.58%,$72.00,16.44%,,$0.70,$1.00
,Buy to Cover,9/27/2022 16:00,Trail_SX,$14143.75,,($325.00),$21999.40,,($366.00),9.36%,-74.20%,$0.70,$1.00
565,Sell Short,9/28/2022 01:00,BO_Short,$14025.00,$0.00,2,($30.40),-0.05%,$372.00,66.07%,,$0.70,$1.00
,Buy to Cover,9/28/2022 07:00,Trail_SX,$14031.75,,($27.00),$21969.00,,($191.00),29.13%,-4.80%,$0.70,$1.00
566,Sell Short,9/29/2022 15:00,BO_Short,$13913.00,$0.00,2,($436.40),-0.78%,$125.00,21.33%,,$0.70,$1.00
,Buy to Cover,9/29/2022 16:00,Trail_SX,$14021.25,,($433.00),$21532.60,,($461.00),4.78%,-73.89%,$0.70,$1.00
567,Sell Short,9/30/2022 16:00,BO_Short,$13820.75,$0.00,2,$55.60,0.11%,$560.00,72.73%,,$0.70,$1.00
,Buy to Cover,10/2/2022 23:00,Trail_SX,$13806.00,,$59.00,$21588.20,,($210.00),34.94%,7.66%,$0.70,$1.00
568,Buy,10/6/2022 03:00,BO_Long,$14497.50,$0.00,2,($503.40),-0.86%,$0.00,0.00%,,$0.70,$1.00
,Sell,10/6/2022 05:00,PosRiskLX,$14372.50,,($500.00),$21084.80,,($500.00),0.00%,-100.00%,$0.70,$1.00
569,Sell Short,10/7/2022 13:00,BO_Short,$13977.50,$0.00,2,$641.60,1.15%,$645.00,90.97%,,$0.70,$1.00
,Buy to Cover,10/9/2022 19:00,% Trailing Stop,$13816.25,,$645.00,$21726.40,,($64.00),100.00%,90.97%,$0.70,$1.00
570,Sell Short,10/9/2022 21:00,BO_Short,$13826.50,$0.00,2,($164.40),-0.29%,$165.00,42.75%,,$0.70,$1.00
,Buy to Cover,10/10/2022 07:00,BO_SX,$13866.75,,($161.00),$21562.00,,($221.00),15.54%,-41.71%,$0.70,$1.00
571,Sell Short,10/13/2022 11:00,BO_Short,$13405.50,$0.00,2,($1560.40),-2.90%,$74.00,3.58%,,$0.70,$1.00
,Buy to Cover,10/13/2022 13:00,BO_SX,$13794.75,,($1557.00),$20001.60,,($1994.00),21.13%,-75.29%,$0.70,$1.00
572,Buy,10/21/2022 15:00,BO_Long,$14081.75,$0.00,2,$761.60,1.36%,$765.00,91.40%,,$0.70,$1.00
,Sell,10/23/2022 19:00,% Trailing Stop,$14273.00,,$765.00,$20763.20,,($72.00),100.00%,91.40%,$0.70,$1.00
573,Buy,10/23/2022 21:00,BO_Long,$14242.25,$0.00,2,($503.40),-0.88%,$95.00,15.97%,,$0.70,$1.00
,Sell,10/24/2022 03:00,PosRiskLX,$14117.25,,($500.00),$20259.80,,($500.00),0.00%,-84.03%,$0.70,$1.00
574,Buy,10/24/2022 16:00,BO_Long,$14270.25,$0.00,2,$587.60,1.04%,$739.00,78.87%,,$0.70,$1.00
,Sell,10/25/2022 11:00,% Trailing Stop,$14418.00,,$591.00,$20847.40,,($198.00),84.20%,63.07%,$0.70,$1.00
575,Buy,10/25/2022 13:00,BO_Long,$14474.50,$0.00,2,($503.40),-0.86%,$194.00,27.95%,,$0.70,$1.00
,Sell,10/25/2022 16:00,PosRiskLX,$14349.50,,($500.00),$20344.00,,($500.00),0.00%,-72.05%,$0.70,$1.00
576,Buy,10/28/2022 16:00,BO_Long,$14375.00,$0.00,2,($503.40),-0.87%,$169.00,25.26%,,$0.70,$1.00
,Sell,10/31/2022 09:00,PosRiskLX,$14250.00,,($500.00),$19840.60,,($500.00),0.00%,-74.74%,$0.70,$1.00
577,Sell Short,11/2/2022 16:00,BO_Short,$13729.50,$0.00,2,($167.40),-0.30%,$153.00,48.26%,,$0.70,$1.00
,Buy to Cover,11/2/2022 21:00,Trail_SX,$13770.50,,($164.00),$19673.20,,($164.00),0.00%,-51.74%,$0.70,$1.00
578,Sell Short,11/3/2022 07:00,BO_Short,$13705.00,$0.00,2,$657.60,1.21%,$827.00,96.61%,,$0.70,$1.00
,Buy to Cover,11/3/2022 11:00,% Trailing Stop,$13539.75,,$661.00,$20330.80,,($29.00),80.61%,77.22%,$0.70,$1.00
579,Sell Short,11/3/2022 16:00,BO_Short,$13514.75,$0.00,2,($188.40),-0.34%,$127.00,40.71%,,$0.70,$1.00
,Buy to Cover,11/4/2022 01:00,Trail_SX,$13561.00,,($185.00),$20142.40,,($185.00),0.00%,-59.29%,$0.70,$1.00
580,Sell Short,11/4/2022 13:00,BO_Short,$13495.75,$0.00,2,($251.40),-0.46%,$171.00,32.26%,,$0.70,$1.00
,Buy to Cover,11/4/2022 15:00,Trail_SX,$13557.75,,($248.00),$19891.00,,($359.00),20.94%,-46.79%,$0.70,$1.00
581,Sell Short,11/9/2022 11:00,BO_Short,$13767.00,$0.00,2,$491.60,0.90%,$619.00,68.10%,,$0.70,$1.00
,Buy to Cover,11/9/2022 16:00,% Trailing Stop,$13643.25,,$495.00,$20382.60,,($290.00),86.36%,54.46%,$0.70,$1.00
582,Buy,11/11/2022 03:00,BO_Long,$14525.50,$0.00,2,($503.40),-0.86%,$168.00,25.15%,,$0.70,$1.00
,Sell,11/11/2022 09:00,PosRiskLX,$14400.50,,($500.00),$19879.20,,($500.00),0.00%,-74.85%,$0.70,$1.00
583,Buy,11/11/2022 15:00,BO_Long,$14634.00,$0.00,2,($503.40),-0.85%,$132.00,20.89%,,$0.70,$1.00
,Sell,11/14/2022 09:00,PosRiskLX,$14509.00,,($500.00),$19375.80,,($500.00),0.00%,-79.11%,$0.70,$1.00
584,Buy,11/14/2022 15:00,BO_Long,$14682.25,$0.00,2,($604.40),-1.02%,$26.00,3.83%,,$0.70,$1.00
,Sell,11/14/2022 16:00,PosRiskLX,$14532.00,,($601.00),$18771.40,,($653.00),7.66%,-88.51%,$0.70,$1.00
585,Buy,11/15/2022 09:00,BO_Long,$14705.00,$0.00,2,$648.60,1.11%,$652.00,98.34%,,$0.70,$1.00
,Sell,11/15/2022 09:00,% Trailing Stop,$14868.00,,$652.00,$19420.00,,($11.00),100.00%,98.34%,$0.70,$1.00
586,Buy,11/15/2022 11:00,BO_Long,$14820.75,$0.00,2,($503.40),-0.84%,$96.00,16.11%,,$0.70,$1.00
,Sell,11/15/2022 13:00,PosRiskLX,$14695.75,,($500.00),$18916.60,,($500.00),0.00%,-83.89%,$0.70,$1.00
587,Sell Short,11/22/2022 11:00,BO_Short,$14336.50,$0.00,2,($393.40),-0.68%,$25.00,5.35%,,$0.70,$1.00
,Buy to Cover,11/22/2022 13:00,BO_SX,$14434.00,,($390.00),$18523.20,,($442.00),11.13%,-83.51%,$0.70,$1.00
588,Sell Short,11/25/2022 11:00,BO_Short,$14593.25,$0.00,2,$412.60,0.71%,$584.00,85.38%,,$0.70,$1.00
,Buy to Cover,11/28/2022 03:00,Trail_SX,$14489.25,,$416.00,$18935.80,,($100.00),75.44%,60.82%,$0.70,$1.00
589,Sell Short,12/5/2022 13:00,BO_Short,$14638.00,$0.00,2,$134.60,0.24%,$410.00,80.23%,,$0.70,$1.00
,Buy to Cover,12/5/2022 16:00,Trail_SX,$14603.50,,$138.00,$19070.40,,($101.00),46.77%,27.01%,$0.70,$1.00
590,Sell Short,12/14/2022 23:00,BO_Short,$14517.25,$0.00,2,$509.60,0.88%,$642.00,89.92%,,$0.70,$1.00
,Buy to Cover,12/15/2022 07:00,% Trailing Stop,$14389.00,,$513.00,$19580.00,,($72.00),81.93%,71.85%,$0.70,$1.00
591,Sell Short,12/19/2022 11:00,BO_Short,$13935.25,$0.00,2,$51.60,0.10%,$354.00,68.60%,,$0.70,$1.00
,Buy to Cover,12/19/2022 13:00,Trail_SX,$13921.50,,$55.00,$19631.60,,($162.00),42.05%,10.66%,$0.70,$1.00
592,Sell Short,12/19/2022 15:00,BO_Short,$13858.25,$0.00,2,($54.40),-0.09%,$242.00,82.59%,,$0.70,$1.00
,Buy to Cover,12/19/2022 19:00,Trail_SX,$13871.00,,($51.00),$19577.20,,($51.00),0.00%,-17.41%,$0.70,$1.00
593,Sell Short,12/20/2022 01:00,BO_Short,$13744.50,$0.00,2,($133.40),-0.24%,$142.00,52.21%,,$0.70,$1.00
,Buy to Cover,12/20/2022 03:00,Trail_SX,$13777.00,,($130.00),$19443.80,,($130.00),0.00%,-47.79%,$0.70,$1.00
594,Sell Short,12/22/2022 11:00,BO_Short,$13789.75,$0.00,2,$805.60,1.47%,$1012.00,99.90%,,$0.70,$1.00
,Buy to Cover,12/22/2022 15:00,% Trailing Stop,$13587.50,,$809.00,$20249.40,,($1.00),79.96%,79.86%,$0.70,$1.00
595,Sell Short,12/27/2022 11:00,BO_Short,$13596.25,$0.00,2,($183.40),-0.33%,$137.00,28.13%,,$0.70,$1.00
,Buy to Cover,12/27/2022 13:00,Trail_SX,$13641.25,,($180.00),$20066.00,,($350.00),34.91%,-36.96%,$0.70,$1.00
596,Sell Short,12/27/2022 15:00,BO_Short,$13585.25,$0.00,2,($25.40),-0.04%,$110.00,40.89%,,$0.70,$1.00
,Buy to Cover,12/28/2022 01:00,BO_SX,$13590.75,,($22.00),$20040.60,,($159.00),50.93%,-8.18%,$0.70,$1.00
