

TradeStation Trades List

#,Type,Date/Time,Signal,Price,Roll Over Pips,Shares/Ctrts - Profit/Loss,Net Profit - Cum Net Profit,% Profit,Run-up/Drawdown,Efficiency,Total Eff.,Comm.,Slippage

,Sell,11/27/2024 03:45,% Trailing Stop,$6319.00,,$135.00,$56946.20,,($200.00),46.53%,18.75%,$1.40,$2.00
1444,Buy,11/29/2024 09:45,LE1,$6312.50,$0.00,2,$166.60,0.27%,$387.50,94.51%,,$0.70,$1.00
,Sell,12/2/2024 01:15,% Trailing Stop,$6329.50,,$170.00,$57112.80,,($22.50),46.95%,41.46%,$0.70,$1.00
1445,Buy,11/29/2024 10:00,LE2,$6320.00,$0.00,2,$91.60,0.15%,$312.50,92.59%,,$0.70,$1.00
,Sell,12/2/2024 01:15,% Trailing Stop,$6329.50,,$95.00,$57204.40,,($25.00),35.56%,28.15%,$0.70,$1.00
1446,Buy,11/29/2024 10:15,LE3,$6324.25,$0.00,4,$98.20,0.08%,$540.00,99.08%,,$1.40,$2.00
,Sell,12/2/2024 01:15,% Trailing Stop,$6329.50,,$105.00,$57302.60,,($5.00),20.18%,19.27%,$1.40,$2.00
1447,Buy,12/3/2024 09:45,LE1,$6349.75,$0.00,2,($10.90),-0.01%,$35.00,35.00%,,$0.70,$1.00
,Sell,12/3/2024 10:15,LX1,$6349.00,,($7.50),$57291.70,,($65.00),57.50%,-7.50%,$0.70,$1.00
1448,Buy,12/3/2024 10:00,LE2,$6344.50,$0.00,2,$41.60,0.07%,$65.00,89.66%,,$0.70,$1.00
,Sell,12/3/2024 10:15,LX2,$6349.00,,$45.00,$57333.30,,($7.50),72.41%,62.07%,$0.70,$1.00
1449,Buy,12/4/2024 09:45,LE1,$6371.00,$0.00,2,$61.60,0.10%,$90.00,55.38%,,$0.70,$1.00
,Sell,12/4/2024 13:30,LX1,$6377.50,,$65.00,$57394.90,,($72.50),84.62%,40.00%,$0.70,$1.00
1450,Buy,12/4/2024 10:00,LE2,$6372.00,$0.00,2,$51.60,0.09%,$80.00,49.23%,,$0.70,$1.00
,Sell,12/4/2024 13:30,LX2,$6377.50,,$55.00,$57446.50,,($82.50),84.62%,33.85%,$0.70,$1.00
1451,Buy,12/4/2024 10:15,LE3,$6373.50,$0.00,4,$73.20,0.06%,$130.00,40.00%,,$1.40,$2.00
,Sell,12/4/2024 13:30,LX3,$6377.50,,$80.00,$57519.70,,($195.00),84.62%,24.62%,$1.40,$2.00
1452,Buy,12/6/2024 09:45,LE1,$6385.75,$0.00,2,($10.90),-0.01%,$185.00,94.87%,,$0.70,$1.00
,Sell,12/6/2024 12:15,PosRiskLX,$6385.00,,($7.50),$57508.80,,($10.00),1.28%,-3.85%,$0.70,$1.00
1453,Buy,12/6/2024 10:00,LE2,$6393.25,$0.00,4,($171.80),-0.13%,$220.00,57.14%,,$1.40,$2.00
,Sell,12/6/2024 12:15,PosRiskLX,$6385.00,,($165.00),$57337.00,,($165.00),0.00%,-42.86%,$1.40,$2.00
1454,Buy,12/6/2024 10:15,LE3,$6401.75,$0.00,4,($341.80),-0.26%,$20.00,5.63%,,$1.40,$2.00
,Sell,12/6/2024 12:15,PosRiskLX,$6385.00,,($335.00),$56995.20,,($335.00),0.00%,-94.37%,$1.40,$2.00
1455,Buy,12/12/2024 11:15,LE1,$6375.25,$0.00,2,($15.90),-0.02%,$37.50,26.32%,,$0.70,$1.00
,Sell,12/12/2024 12:30,LX1,$6374.00,,($12.50),$56979.30,,($105.00),64.91%,-8.77%,$0.70,$1.00
1456,Buy,12/12/2024 11:30,LE2,$6376.00,$0.00,2,($23.40),-0.03%,$27.50,19.64%,,$0.70,$1.00
,Sell,12/12/2024 12:30,LX2,$6374.00,,($20.00),$56955.90,,($112.50),66.07%,-14.29%,$0.70,$1.00
1457,Buy,12/12/2024 11:45,LE3,$6376.25,$0.00,4,($51.80),-0.04%,$10.00,4.17%,,$1.40,$2.00
,Sell,12/12/2024 12:30,LX3,$6374.00,,($45.00),$56904.10,,($230.00),77.08%,-18.75%,$1.40,$2.00
1458,Buy,12/13/2024 09:45,LE1,$6368.50,$0.00,2,($128.40),-0.20%,$75.00,36.59%,,$0.70,$1.00
,Sell,12/13/2024 10:30,PosRiskLX,$6356.00,,($125.00),$56775.70,,($130.00),2.44%,-60.98%,$0.70,$1.00
1459,Buy,12/13/2024 10:00,LE2,$6373.00,$0.00,2,($173.40),-0.27%,$30.00,14.63%,,$0.70,$1.00
,Sell,12/13/2024 10:30,PosRiskLX,$6356.00,,($170.00),$56602.30,,($175.00),2.44%,-82.93%,$0.70,$1.00
1460,Buy,12/13/2024 10:15,LE3,$6366.50,$0.00,4,($216.80),-0.16%,$10.00,4.35%,,$1.40,$2.00
,Sell,12/13/2024 10:30,PosRiskLX,$6356.00,,($210.00),$56385.50,,($220.00),4.35%,-91.30%,$1.40,$2.00
1461,Buy,12/24/2024 09:45,LE1,$6269.50,$0.00,2,$204.10,0.33%,$567.50,89.72%,,$0.70,$1.00
,Sell,12/26/2024 05:15,% Trailing Stop,$6290.25,,$207.50,$56589.60,,($65.00),43.08%,32.81%,$0.70,$1.00
1462,Buy,12/24/2024 10:00,LE2,$6276.00,$0.00,2,$139.10,0.23%,$502.50,95.26%,,$0.70,$1.00
,Sell,12/26/2024 05:15,% Trailing Stop,$6290.25,,$142.50,$56728.70,,($25.00),31.75%,27.01%,$0.70,$1.00
1463,Buy,12/24/2024 10:15,LE3,$6280.00,$0.00,2,$99.10,0.16%,$462.50,99.46%,,$0.70,$1.00
,Sell,12/26/2024 05:15,% Trailing Stop,$6290.25,,$102.50,$56827.80,,($2.50),22.58%,22.04%,$0.70,$1.00
1464,Buy,1/3/2025 12:00,LE1,$6198.25,$0.00,2,$36.60,0.06%,$195.00,71.56%,,$0.70,$1.00
,Sell,1/3/2025 16:00,% Trailing Stop,$6202.25,,$40.00,$56864.40,,($77.50),43.12%,14.68%,$0.70,$1.00
1465,Buy,1/3/2025 12:15,LE2,$6195.75,$0.00,2,$61.60,0.10%,$220.00,80.73%,,$0.70,$1.00
,Sell,1/3/2025 16:00,% Trailing Stop,$6202.25,,$65.00,$56926.00,,($52.50),43.12%,23.85%,$0.70,$1.00
1466,Buy,1/3/2025 12:30,LE3,$6195.00,$0.00,4,$138.20,0.12%,$455.00,83.49%,,$1.40,$2.00
,Sell,1/3/2025 16:00,% Trailing Stop,$6202.25,,$145.00,$57064.20,,($90.00),43.12%,26.61%,$1.40,$2.00
1467,Buy,1/6/2025 09:45,LE1,$6253.75,$0.00,2,$176.60,0.29%,$355.00,89.87%,,$0.70,$1.00
,Sell,1/6/2025 12:45,% Trailing Stop,$6271.75,,$180.00,$57240.80,,($40.00),55.70%,45.57%,$0.70,$1.00
1468,Buy,1/6/2025 10:00,LE2,$6263.25,$0.00,2,$81.60,0.14%,$260.00,100.00%,,$0.70,$1.00
,Sell,1/6/2025 12:45,% Trailing Stop,$6271.75,,$85.00,$57322.40,,$0.00,32.69%,32.69%,$0.70,$1.00
1469,Buy,1/6/2025 10:15,LE3,$6270.25,$0.00,4,$23.20,0.02%,$380.00,89.41%,,$1.40,$2.00
,Sell,1/6/2025 12:45,% Trailing Stop,$6271.75,,$30.00,$57345.60,,($45.00),17.65%,7.06%,$1.40,$2.00
1470,Buy,1/7/2025 09:45,LE1,$6263.00,$0.00,2,($280.90),-0.44%,$35.00,11.20%,,$0.70,$1.00
,Sell,1/7/2025 10:15,PosRiskLX,$6235.25,,($277.50),$57064.70,,($277.50),0.00%,-88.80%,$0.70,$1.00
1471,Buy,1/7/2025 10:00,LE2,$6257.75,$0.00,2,($228.40),-0.36%,$42.50,15.89%,,$0.70,$1.00
,Sell,1/7/2025 10:15,PosRiskLX,$6235.25,,($225.00),$56836.30,,($225.00),0.00%,-84.11%,$0.70,$1.00
1472,Buy,1/7/2025 10:15,LE3,$6252.50,$0.00,4,($351.80),-0.28%,$0.00,0.00%,,$1.40,$2.00
,Sell,1/7/2025 10:15,PosRiskLX,$6235.25,,($345.00),$56484.50,,($345.00),0.00%,-100.00%,$1.40,$2.00
1473,Buy,1/15/2025 09:45,LE1,$6186.00,$0.00,2,($90.90),-0.14%,$267.50,68.15%,,$0.70,$1.00
,Sell,1/15/2025 12:00,PosRiskLX,$6177.25,,($87.50),$56393.60,,($125.00),9.55%,-22.29%,$0.70,$1.00
1474,Buy,1/15/2025 10:00,LE2,$6194.00,$0.00,2,($170.90),-0.27%,$187.50,52.82%,,$0.70,$1.00
,Sell,1/15/2025 12:00,PosRiskLX,$6177.25,,($167.50),$56222.70,,($167.50),0.00%,-47.18%,$0.70,$1.00
1475,Buy,1/15/2025 10:15,LE3,$6202.00,$0.00,2,($250.90),-0.40%,$107.50,30.28%,,$0.70,$1.00
,Sell,1/15/2025 12:00,PosRiskLX,$6177.25,,($247.50),$55971.80,,($247.50),0.00%,-69.72%,$0.70,$1.00
1476,Buy,1/16/2025 09:45,LE1,$6223.00,$0.00,2,($273.40),-0.43%,$20.00,6.45%,,$0.70,$1.00
,Sell,1/16/2025 14:00,PosRiskLX,$6196.00,,($270.00),$55698.40,,($290.00),6.45%,-87.10%,$0.70,$1.00
1477,Buy,1/16/2025 10:00,LE2,$6212.75,$0.00,2,($170.90),-0.27%,$122.50,39.52%,,$0.70,$1.00
,Sell,1/16/2025 14:00,PosRiskLX,$6196.00,,($167.50),$55527.50,,($187.50),6.45%,-54.03%,$0.70,$1.00
1478,Buy,1/16/2025 10:15,LE3,$6202.75,$0.00,2,($70.90),-0.11%,$222.50,71.77%,,$0.70,$1.00
,Sell,1/16/2025 14:00,PosRiskLX,$6196.00,,($67.50),$55456.60,,($87.50),6.45%,-21.77%,$0.70,$1.00
1479,Buy,1/17/2025 09:45,LE1,$6247.75,$0.00,2,$174.10,0.28%,$250.00,64.10%,,$0.70,$1.00
,Sell,1/17/2025 14:00,LX1,$6265.50,,$177.50,$55630.70,,($140.00),81.41%,45.51%,$0.70,$1.00
1480,Buy,1/17/2025 10:00,LE2,$6239.50,$0.00,2,$256.60,0.42%,$332.50,97.08%,,$0.70,$1.00
,Sell,1/17/2025 14:00,LX2,$6265.50,,$260.00,$55887.30,,($10.00),78.83%,75.91%,$0.70,$1.00
1481,Buy,1/17/2025 10:15,LE3,$6241.50,$0.00,2,$236.60,0.38%,$312.50,92.59%,,$0.70,$1.00
,Sell,1/17/2025 14:00,LX3,$6265.50,,$240.00,$56123.90,,($25.00),78.52%,71.11%,$0.70,$1.00
1482,Buy,1/21/2025 11:45,LE1,$6286.25,$0.00,2,$436.60,0.70%,$702.50,92.43%,,$0.70,$1.00
,Sell,1/23/2025 03:45,LX1,$6330.25,,$440.00,$56560.50,,($57.50),65.46%,57.89%,$0.70,$1.00
1483,Buy,1/21/2025 12:00,LE2,$6281.50,$0.00,2,$484.10,0.78%,$750.00,99.67%,,$0.70,$1.00
,Sell,1/23/2025 03:45,LX2,$6330.25,,$487.50,$57044.60,,($2.50),65.12%,64.78%,$0.70,$1.00
1484,Buy,1/21/2025 12:15,LE3,$6292.00,$0.00,4,$758.20,0.61%,$1290.00,93.48%,,$1.40,$2.00
,Sell,1/23/2025 03:45,LX3,$6330.25,,$765.00,$57802.80,,($90.00),61.96%,55.43%,$1.40,$2.00
1485,Buy,1/24/2025 10:45,LE1,$6368.50,$0.00,2,($83.40),-0.13%,$100.00,43.96%,,$0.70,$1.00
,Sell,1/24/2025 13:30,LX1,$6360.50,,($80.00),$57719.40,,($127.50),20.88%,-35.16%,$0.70,$1.00
1486,Buy,1/24/2025 11:00,LE2,$6367.75,$0.00,2,($75.90),-0.11%,$107.50,47.25%,,$0.70,$1.00
,Sell,1/24/2025 13:30,LX2,$6360.50,,($72.50),$57643.50,,($120.00),20.88%,-31.87%,$0.70,$1.00
1487,Buy,1/24/2025 11:15,LE3,$6366.75,$0.00,4,($131.80),-0.10%,$235.00,51.65%,,$1.40,$2.00
,Sell,1/24/2025 13:30,LX3,$6360.50,,($125.00),$57511.70,,($220.00),20.88%,-27.47%,$1.40,$2.00
1488,Buy,1/30/2025 10:15,LE1,$6320.75,$0.00,2,($280.90),-0.44%,$2.50,0.83%,,$0.70,$1.00
,Sell,1/30/2025 11:00,PosRiskLX,$6293.00,,($277.50),$57230.80,,($297.50),6.67%,-92.50%,$0.70,$1.00
1489,Buy,1/30/2025 10:30,LE2,$6307.75,$0.00,2,($150.90),-0.23%,$27.50,14.10%,,$0.70,$1.00
,Sell,1/30/2025 11:00,PosRiskLX,$6293.00,,($147.50),$57079.90,,($167.50),10.26%,-75.64%,$0.70,$1.00
1490,Buy,1/30/2025 10:45,LE3,$6297.00,$0.00,4,($86.80),-0.06%,$250.00,67.57%,,$1.40,$2.00
,Sell,1/30/2025 11:00,PosRiskLX,$6293.00,,($80.00),$56993.10,,($120.00),10.81%,-21.62%,$1.40,$2.00
1491,Buy,1/31/2025 09:45,LE1,$6343.50,$0.00,2,$96.60,0.16%,$252.50,85.59%,,$0.70,$1.00
,Sell,1/31/2025 12:15,% Trailing Stop,$6353.50,,$100.00,$57089.70,,($42.50),48.31%,33.90%,$0.70,$1.00
1492,Buy,1/31/2025 10:00,LE2,$6346.50,$0.00,2,$66.60,0.11%,$222.50,83.18%,,$0.70,$1.00
,Sell,1/31/2025 12:15,% Trailing Stop,$6353.50,,$70.00,$57156.30,,($45.00),42.99%,26.17%,$0.70,$1.00
1493,Buy,1/31/2025 10:15,LE3,$6349.75,$0.00,4,$68.20,0.06%,$380.00,95.00%,,$1.40,$2.00
,Sell,1/31/2025 12:15,% Trailing Stop,$6353.50,,$75.00,$57224.50,,($20.00),23.75%,18.75%,$1.40,$2.00
1494,Buy,2/6/2025 09:45,LE1,$6324.75,$0.00,2,($175.90),-0.27%,$12.50,6.76%,,$0.70,$1.00
,Sell,2/6/2025 11:00,PosRiskLX,$6307.50,,($172.50),$57048.60,,($172.50),0.00%,-93.24%,$0.70,$1.00
1495,Buy,2/6/2025 10:00,LE2,$6321.50,$0.00,2,($143.40),-0.22%,$45.00,24.32%,,$0.70,$1.00
,Sell,2/6/2025 11:00,PosRiskLX,$6307.50,,($140.00),$56905.20,,($140.00),0.00%,-75.68%,$0.70,$1.00
1496,Buy,2/6/2025 10:15,LE3,$6317.25,$0.00,4,($201.80),-0.15%,$140.00,41.79%,,$1.40,$2.00
,Sell,2/6/2025 11:00,PosRiskLX,$6307.50,,($195.00),$56703.40,,($195.00),0.00%,-58.21%,$1.40,$2.00
1497,Buy,2/7/2025 09:45,LE1,$6331.50,$0.00,2,($220.90),-0.34%,$127.50,36.96%,,$0.70,$1.00
,Sell,2/7/2025 10:15,PosRiskLX,$6309.75,,($217.50),$56482.50,,($217.50),0.00%,-63.04%,$0.70,$1.00
1498,Buy,2/7/2025 10:00,LE2,$6338.00,$0.00,2,($285.90),-0.45%,$62.50,18.12%,,$0.70,$1.00
,Sell,2/7/2025 10:15,PosRiskLX,$6309.75,,($282.50),$56196.60,,($282.50),0.00%,-81.88%,$0.70,$1.00
1499,Buy,2/7/2025 10:15,LE3,$6341.25,$0.00,4,($636.80),-0.50%,$0.00,0.00%,,$1.40,$2.00
,Sell,2/7/2025 10:15,PosRiskLX,$6309.75,,($630.00),$55559.80,,($630.00),0.00%,-100.00%,$1.40,$2.00
1500,Buy,2/13/2025 09:45,LE1,$6304.25,$0.00,2,$96.60,0.16%,$302.50,69.94%,,$0.70,$1.00
,Sell,2/13/2025 13:30,% Trailing Stop,$6314.25,,$100.00,$55656.40,,($130.00),53.18%,23.12%,$0.70,$1.00
1501,Buy,2/13/2025 10:00,LE2,$6303.75,$0.00,2,$101.60,0.17%,$307.50,84.25%,,$0.70,$1.00
,Sell,2/13/2025 13:30,% Trailing Stop,$6314.25,,$105.00,$55758.00,,($57.50),44.52%,28.77%,$0.70,$1.00
1502,Buy,2/13/2025 10:15,LE3,$6307.50,$0.00,4,$128.20,0.11%,$540.00,81.20%,,$1.40,$2.00
,Sell,2/13/2025 13:30,% Trailing Stop,$6314.25,,$135.00,$55886.20,,($125.00),39.10%,20.30%,$1.40,$2.00
1503,Buy,2/14/2025 09:45,LE1,$6355.75,$0.00,2,($90.90),-0.14%,$105.00,54.55%,,$0.70,$1.00
,Sell,2/14/2025 12:45,PosRiskLX,$6347.00,,($87.50),$55795.30,,($87.50),0.00%,-45.45%,$0.70,$1.00
1504,Buy,2/14/2025 10:00,LE2,$6360.00,$0.00,2,($133.40),-0.20%,$62.50,32.47%,,$0.70,$1.00
,Sell,2/14/2025 12:45,PosRiskLX,$6347.00,,($130.00),$55661.90,,($130.00),0.00%,-67.53%,$0.70,$1.00
1505,Buy,2/14/2025 10:15,LE3,$6361.25,$0.00,4,($291.80),-0.22%,$100.00,25.97%,,$1.40,$2.00
,Sell,2/14/2025 12:45,PosRiskLX,$6347.00,,($285.00),$55370.10,,($285.00),0.00%,-74.03%,$1.40,$2.00
1506,Buy,2/17/2025 09:45,LE1,$6364.75,$0.00,2,$59.10,0.10%,$135.00,64.29%,,$0.70,$1.00
,Sell,2/18/2025 04:00,LX1,$6371.00,,$62.50,$55429.20,,($75.00),65.48%,29.76%,$0.70,$1.00
1507,Buy,2/17/2025 10:00,LE2,$6358.75,$0.00,2,$119.10,0.19%,$195.00,96.30%,,$0.70,$1.00
,Sell,2/18/2025 04:00,LX2,$6371.00,,$122.50,$55548.30,,($7.50),64.20%,60.49%,$0.70,$1.00
1508,Buy,2/17/2025 10:15,LE3,$6359.75,$0.00,4,$218.20,0.18%,$370.00,91.36%,,$1.40,$2.00
,Sell,2/18/2025 04:00,LX3,$6371.00,,$225.00,$55766.50,,($35.00),64.20%,55.56%,$1.40,$2.00
1509,Buy,3/12/2025 13:45,LE1,$5848.75,$0.00,2,($343.40),-0.58%,$40.00,10.26%,,$0.70,$1.00
,Sell,3/12/2025 14:15,PosRiskLX,$5814.75,,($340.00),$55423.10,,($350.00),2.56%,-87.18%,$0.70,$1.00
1510,Buy,3/12/2025 14:00,LE2,$5841.50,$0.00,2,($270.90),-0.46%,$62.50,18.38%,,$0.70,$1.00
,Sell,3/12/2025 14:15,PosRiskLX,$5814.75,,($267.50),$55152.20,,($277.50),2.94%,-78.68%,$0.70,$1.00
1511,Buy,3/12/2025 14:15,LE3,$5814.75,$0.00,2,($3.40),0.00%,$0.00,100.00%,,$0.70,$1.00
,Sell,3/12/2025 14:15,PosRiskLX,$5814.75,,$0.00,$55148.80,,$0.00,100.00%,100.00%,$0.70,$1.00
1512,Buy,3/13/2025 09:45,LE1,$5819.00,$0.00,2,($353.40),-0.60%,$22.50,5.23%,,$0.70,$1.00
,Sell,3/13/2025 10:15,PosRiskLX,$5784.00,,($350.00),$54795.40,,($407.50),13.37%,-81.40%,$0.70,$1.00
1513,Buy,3/13/2025 10:00,LE2,$5804.75,$0.00,2,($210.90),-0.36%,$47.50,15.20%,,$0.70,$1.00
,Sell,3/13/2025 10:15,PosRiskLX,$5784.00,,($207.50),$54584.50,,($265.00),18.40%,-66.40%,$0.70,$1.00
1514,Buy,3/13/2025 10:15,LE3,$5784.00,$0.00,2,($3.40),0.00%,$0.00,100.00%,,$0.70,$1.00
,Sell,3/13/2025 10:15,PosRiskLX,$5784.00,,$0.00,$54581.10,,$0.00,100.00%,100.00%,$0.70,$1.00
1515,Buy,3/14/2025 09:45,LE1,$5792.75,$0.00,2,($23.40),-0.03%,$360.00,81.36%,,$0.70,$1.00
,Sell,3/14/2025 10:30,PosRiskLX,$5790.75,,($20.00),$54557.70,,($82.50),14.12%,-4.52%,$0.70,$1.00
1516,Buy,3/14/2025 10:00,LE2,$5813.75,$0.00,2,($233.40),-0.40%,$150.00,33.90%,,$0.70,$1.00
,Sell,3/14/2025 10:30,PosRiskLX,$5790.75,,($230.00),$54324.30,,($292.50),14.12%,-51.98%,$0.70,$1.00
1517,Buy,3/14/2025 10:15,LE3,$5816.25,$0.00,2,($258.40),-0.44%,$42.50,11.81%,,$0.70,$1.00
,Sell,3/14/2025 10:30,PosRiskLX,$5790.75,,($255.00),$54065.90,,($317.50),17.36%,-70.83%,$0.70,$1.00
1518,Buy,3/17/2025 09:45,LE1,$5858.25,$0.00,2,$31.60,0.06%,$367.50,89.63%,,$0.70,$1.00
,Sell,3/17/2025 11:45,PosRiskLX,$5861.75,,$35.00,$54097.50,,($42.50),18.90%,8.54%,$0.70,$1.00
1519,Buy,3/17/2025 10:00,LE2,$5889.75,$0.00,2,($283.40),-0.48%,$52.50,15.79%,,$0.70,$1.00
,Sell,3/17/2025 11:45,PosRiskLX,$5861.75,,($280.00),$53814.10,,($280.00),0.00%,-84.21%,$0.70,$1.00
1520,Buy,3/17/2025 10:15,LE3,$5887.25,$0.00,2,($258.40),-0.43%,$65.00,20.31%,,$0.70,$1.00
,Sell,3/17/2025 11:45,PosRiskLX,$5861.75,,($255.00),$53555.70,,($255.00),0.00%,-79.69%,$0.70,$1.00
1521,Buy,3/18/2025 09:45,LE1,$5877.75,$0.00,2,($313.40),-0.53%,$20.00,5.93%,,$0.70,$1.00
,Sell,3/18/2025 10:00,LX1,$5846.75,,($310.00),$53242.30,,($317.50),2.22%,-91.85%,$0.70,$1.00
1522,Buy,3/19/2025 12:00,LE1,$5880.00,$0.00,2,($143.40),-0.24%,$122.50,46.67%,,$0.70,$1.00
,Sell,3/19/2025 13:15,PosRiskLX,$5866.00,,($140.00),$53098.90,,($140.00),0.00%,-53.33%,$0.70,$1.00
1523,Buy,3/19/2025 12:15,LE2,$5886.50,$0.00,2,($208.40),-0.35%,$45.00,18.00%,,$0.70,$1.00
,Sell,3/19/2025 13:15,PosRiskLX,$5866.00,,($205.00),$52890.50,,($205.00),0.00%,-82.00%,$0.70,$1.00
1524,Buy,3/19/2025 12:30,LE3,$5882.00,$0.00,2,($163.40),-0.27%,$32.50,16.88%,,$0.70,$1.00
,Sell,3/19/2025 13:15,PosRiskLX,$5866.00,,($160.00),$52727.10,,($160.00),0.00%,-83.12%,$0.70,$1.00
1525,Buy,3/20/2025 10:15,LE1,$5894.00,$0.00,2,$221.60,0.38%,$400.00,95.24%,,$0.70,$1.00
,Sell,3/20/2025 11:15,% Trailing Stop,$5916.50,,$225.00,$52948.70,,($20.00),58.33%,53.57%,$0.70,$1.00
1526,Buy,3/20/2025 10:30,LE2,$5910.50,$0.00,2,$56.60,0.10%,$235.00,78.33%,,$0.70,$1.00
,Sell,3/20/2025 11:15,% Trailing Stop,$5916.50,,$60.00,$53005.30,,($65.00),41.67%,20.00%,$0.70,$1.00
1527,Buy,3/20/2025 10:45,LE3,$5922.75,$0.00,2,($65.90),-0.11%,$112.50,62.50%,,$0.70,$1.00
,Sell,3/20/2025 11:15,% Trailing Stop,$5916.50,,($62.50),$52939.40,,($67.50),2.78%,-34.72%,$0.70,$1.00
1528,Buy,3/21/2025 12:45,LE1,$5865.50,$0.00,2,$1154.10,1.97%,$1405.00,93.82%,,$0.70,$1.00
,Sell,3/26/2025 10:30,LX1,$5981.25,,$1157.50,$54093.50,,($92.50),83.47%,77.30%,$0.70,$1.00
1529,Buy,3/21/2025 13:00,LE2,$5860.50,$0.00,2,$1204.10,2.06%,$1455.00,97.16%,,$0.70,$1.00
,Sell,3/26/2025 10:30,LX2,$5981.25,,$1207.50,$55297.60,,($42.50),83.47%,80.63%,$0.70,$1.00
1530,Buy,3/21/2025 13:15,LE3,$5878.50,$0.00,2,$1024.10,1.75%,$1275.00,85.14%,,$0.70,$1.00
,Sell,3/26/2025 10:30,LX3,$5981.25,,$1027.50,$56321.70,,($222.50),83.47%,68.61%,$0.70,$1.00
1531,Buy,4/23/2025 09:45,LE1,$5618.75,$0.00,2,$269.10,0.48%,$500.00,84.03%,,$0.70,$1.00
,Sell,4/23/2025 10:15,% Trailing Stop,$5646.00,,$272.50,$56590.80,,($95.00),61.76%,45.80%,$0.70,$1.00
1532,Buy,4/23/2025 10:00,LE2,$5639.75,$0.00,2,$59.10,0.11%,$290.00,78.91%,,$0.70,$1.00
,Sell,4/23/2025 10:15,% Trailing Stop,$5646.00,,$62.50,$56649.90,,($77.50),38.10%,17.01%,$0.70,$1.00
1533,Buy,4/23/2025 10:15,LE3,$5651.00,$0.00,2,($53.40),-0.09%,$177.50,78.02%,,$0.70,$1.00
,Sell,4/23/2025 10:15,% Trailing Stop,$5646.00,,($50.00),$56596.50,,($50.00),0.00%,-21.98%,$0.70,$1.00
1534,Buy,4/24/2025 09:45,LE1,$5580.50,$0.00,2,$1071.60,1.93%,$1670.00,92.65%,,$0.70,$1.00
,Sell,4/28/2025 12:00,LX1,$5688.00,,$1075.00,$57668.10,,($132.50),66.99%,59.64%,$0.70,$1.00
1535,Buy,4/24/2025 10:00,LE2,$5591.25,$0.00,2,$964.10,1.73%,$1562.50,99.36%,,$0.70,$1.00
,Sell,4/28/2025 12:00,LX2,$5688.00,,$967.50,$58632.20,,($10.00),62.16%,61.53%,$0.70,$1.00
1536,Buy,4/24/2025 10:15,LE3,$5608.50,$0.00,2,$791.60,1.42%,$1390.00,96.70%,,$0.70,$1.00
,Sell,4/28/2025 12:00,LX3,$5688.00,,$795.00,$59423.80,,($47.50),58.61%,55.30%,$0.70,$1.00
1537,Buy,4/29/2025 12:00,LE1,$5738.25,$0.00,2,($188.40),-0.32%,$77.50,29.52%,,$0.70,$1.00
,Sell,4/29/2025 13:00,PosRiskLX,$5719.75,,($185.00),$59235.40,,($185.00),0.00%,-70.48%,$0.70,$1.00
1538,Buy,4/29/2025 12:15,LE2,$5728.50,$0.00,2,($90.90),-0.15%,$175.00,66.67%,,$0.70,$1.00
,Sell,4/29/2025 13:00,PosRiskLX,$5719.75,,($87.50),$59144.50,,($87.50),0.00%,-33.33%,$0.70,$1.00
1539,Buy,4/29/2025 12:30,LE3,$5743.00,$0.00,2,($235.90),-0.40%,$15.00,6.06%,,$0.70,$1.00
,Sell,4/29/2025 13:00,PosRiskLX,$5719.75,,($232.50),$58908.60,,($232.50),0.00%,-93.94%,$0.70,$1.00
1540,Buy,5/1/2025 09:45,LE1,$5814.25,$0.00,2,($158.40),-0.27%,$92.50,33.04%,,$0.70,$1.00
,Sell,5/1/2025 10:15,LX1,$5798.75,,($155.00),$58750.20,,($187.50),11.61%,-55.36%,$0.70,$1.00
1541,Buy,5/1/2025 10:00,LE2,$5809.75,$0.00,2,($113.40),-0.19%,$137.50,49.11%,,$0.70,$1.00
,Sell,5/1/2025 10:15,LX2,$5798.75,,($110.00),$58636.80,,($142.50),11.61%,-39.29%,$0.70,$1.00
1542,Buy,5/2/2025 09:45,LE1,$5855.50,$0.00,2,$84.10,0.15%,$377.50,61.38%,,$0.70,$1.00
,Sell,5/4/2025 18:15,% Trailing Stop,$5864.25,,$87.50,$58720.90,,($237.50),52.85%,14.23%,$0.70,$1.00
1543,Buy,5/2/2025 10:00,LE2,$5855.75,$0.00,2,$81.60,0.15%,$375.00,60.98%,,$0.70,$1.00
,Sell,5/4/2025 18:15,% Trailing Stop,$5864.25,,$85.00,$58802.50,,($240.00),52.85%,13.82%,$0.70,$1.00
1544,Buy,5/2/2025 10:15,LE3,$5844.75,$0.00,2,$191.60,0.33%,$485.00,92.82%,,$0.70,$1.00
,Sell,5/4/2025 18:15,% Trailing Stop,$5864.25,,$195.00,$58994.10,,($37.50),44.50%,37.32%,$0.70,$1.00
1545,Buy,5/8/2025 09:45,LE1,$5857.50,$0.00,2,($275.90),-0.47%,$40.00,12.80%,,$0.70,$1.00
,Sell,5/8/2025 10:15,PosRiskLX,$5830.25,,($272.50),$58718.20,,($272.50),0.00%,-87.20%,$0.70,$1.00
1546,Buy,5/8/2025 10:00,LE2,$5853.00,$0.00,2,($230.90),-0.39%,$2.50,1.09%,,$0.70,$1.00
